"","id","sent_time","day","email_id","open_time","predicted_values","residual_values"
"1407",1023,1150,4,66,1304,946.482466910399,357.517533089601
"1408",536,654,2,257,747,935.852268755223,-188.852268755223
"1409",2252,881,5,37,1319,917.983578784197,401.016421215803
"1410",1239,1150,4,116,990,948.868966735837,41.1310332641625
"1411",2047,881,5,66,989,919.367748682951,69.6322513170487
"1412",452,1090,3,100,1119,951.682166491749,167.317833508251
"1413",759,654,2,130,30,929.79055919861,-899.79055919861
"1414",2221,881,5,409,1329,935.739137485458,393.260862514542
"1415",654,1138,3,211,797,960.414288047428,-163.414288047428
"1416",184,1138,3,88,512,954.54349847685,-442.54349847685
"1417",491,1090,3,37,835,948.675176711696,-113.675176711696
"1418",612,654,2,149,1085,930.697429132276,154.302570867724
"1419",385,1090,3,139,979,953.54363635559,25.4563636444096
"1420",1791,1131,3,149,959,956.954223188834,2.04577681116612
"1421",357,1090,3,139,683,953.54363635559,-270.54363635559
"1422",595,654,2,149,1055,930.697429132276,124.302570867724
"1423",7,692,3,102,752,923.30328078901,-171.30328078901
"1424",2287,881,5,66,725,919.367748682951,-194.367748682951
"1425",494,1090,3,37,851,948.675176711696,-97.6751767116964
"1426",1185,1150,4,76,860,946.959766875487,-86.9597668754869
"1427",2171,881,5,442,964,937.314227370247,26.6857726297529
"1428",31,1014,3,102,1075,946.340314241355,128.659685758645
"1429",249,1138,3,211,829,960.414288047428,-131.414288047428
"1430",697,654,2,130,1148,929.79055919861,218.20944080139
"1431",1586,1131,3,327,1243,965.450162567394,277.549837432606
"1432",1269,1150,4,327,556,958.939995999187,-402.939995999187
"1433",2151,881,5,214,735,926.431788166249,-191.431788166249
"1434",1298,1150,4,76,739,946.959766875487,-207.959766875487
"1435",157,1090,3,71,1285,950.297996592994,334.702003407006
"1436",831,961,5,290,1258,935.782754472926,322.217245527074
"1437",1561,1131,3,326,1202,965.402432570885,236.597567429115
"1438",1797,1131,3,37,1178,951.608463579852,226.391536420148
"1439",193,1090,3,71,605,950.297996592994,-345.297996592994
"1440",2115,881,5,37,1421,917.983578784197,503.016421215803
"1441",2261,881,5,72,616,919.654128662004,-303.654128662004
"1442",1657,1131,3,279,1379,963.159122734973,415.840877265027
"1443",1196,1150,4,69,996,946.625656899926,49.3743431000745
"1444",708,654,2,130,1150,929.79055919861,220.20944080139
"1445",1524,1131,3,214,1192,960.056672961904,231.943327038096
"1446",2335,881,5,2,1039,916.31302890639,122.68697109361
"1447",194,1138,3,211,628,960.414288047428,-332.414288047428
"1448",979,1150,4,116,1200,948.868966735837,251.131033264163
"1449",506,1090,3,139,118,953.54363635559,-835.54363635559
"1450",1125,1150,4,39,686,945.193757004663,-259.193757004663
"1451",2263,881,5,72,616,919.654128662004,-303.654128662004
"1452",323,1090,3,139,595,953.54363635559,-358.54363635559
"1453",409,1090,3,139,1409,953.54363635559,455.45636364441
"1454",1620,1131,3,66,1280,952.992633478606,327.007366521394
"1455",168,1090,3,59,1342,949.725236634889,392.274763365111
"1456",427,1090,3,199,644,956.407436146116,-312.407436146116
"1457",1836,1131,3,194,77,959.102073031728,-882.102073031728
"1458",1072,1150,4,285,101,956.935336145819,-855.935336145819
"1459",1042,1150,4,69,1352,946.625656899926,405.374343100074
"1460",538,654,2,236,758,934.849938828539,-176.849938828539
"1461",1748,1131,3,149,784,956.954223188834,-172.954223188834
"1462",1730,1131,3,149,780,956.954223188834,-176.954223188834
"1463",1814,1131,3,298,727,964.06599266864,-237.06599266864
"1464",2253,881,5,66,574,919.367748682951,-345.367748682951
"1465",1706,1131,3,214,630,960.056672961904,-330.056672961904
"1466",1147,1150,4,321,716,958.653616020134,-242.653616020134
"1467",1938,881,5,230,891,927.195468110389,-36.1954681103888
"1468",470,1090,3,139,811,953.54363635559,-142.54363635559
"1469",1820,1131,3,346,938,966.357032501061,-28.3570325010607
"1470",1252,1150,4,232,1154,954.405646330854,199.594353669146
"1471",2152,881,5,214,735,926.431788166249,-191.431788166249
"1472",479,1090,3,2,905,947.00462683389,-42.0046268338896
"1473",561,654,2,29,796,924.969829551224,-128.969829551224
"1474",2334,881,5,86,999,920.322348613127,78.6776513868734
"1475",1663,1131,3,77,1406,953.517663440203,452.482336559797
"1476",558,654,2,29,795,924.969829551224,-129.969829551224
"1477",27,784,3,102,846,929.885290346823,-83.8852903468228
"1478",1641,1131,3,149,1332,956.954223188834,375.045776811166
"1479",1134,1150,4,285,689,956.935336145819,-267.935336145819
"1480",351,1090,3,139,664,953.54363635559,-289.54363635559
"1481",1847,1131,3,11,145,950.367483670624,-805.367483670624
"1482",2077,881,5,441,1041,937.266497373738,103.733502626262
"1483",1494,989,3,328,1085,955.338703898583,129.661296101417
"1484",432,1090,3,139,772,953.54363635559,-181.54363635559
"1485",2267,881,5,72,641,919.654128662004,-278.654128662004
"1486",717,654,2,239,1231,934.993128818065,296.006871181935
"1487",287,1090,3,75,959,950.488916579029,8.51108342097056
"1488",1542,1131,3,2,1197,949.937913702045,247.062086297955
"1489",456,1090,3,11,1254,947.434196802468,306.565803197532
"1490",388,1090,3,139,980,953.54363635559,26.4563636444096
"1491",1155,1150,4,194,747,952.591906463521,-205.591906463521
"1492",758,654,2,130,28,929.79055919861,-901.79055919861
"1493",1242,1150,4,285,643,956.935336145819,-313.935336145819
"1494",1479,999,3,102,1059,945.267160509103,113.732839490897
"1495",1860,1131,3,314,1004,964.82967261278,39.1703273872198
"1496",139,1138,3,39,1215,952.204728647921,262.795271352079
"1497",2114,881,5,389,1392,934.784537555283,457.215462444717
"1498",2043,881,5,72,980,919.654128662004,60.3458713379961
"1499",35,1014,3,102,1076,946.340314241355,129.659685758645
"1500",218,1090,3,105,714,951.920816474292,-237.920816474292
"1501",2327,881,5,264,982,928.818287991687,53.1817120083132
"1502",1785,999,3,102,912,945.267160509103,-33.2671605091032
"1503",2315,881,5,286,743,929.86834791488,-186.86834791488
"1504",2,997,2,102,998,952.993567973863,45.0064320261372
"1505",53,1086,3,102,1146,951.491452156166,194.508547843834
"1506",728,654,2,130,1305,929.79055919861,375.20944080139
"1507",816,654,2,130,1127,929.79055919861,197.20944080139
"1508",1082,1150,4,285,495,956.935336145819,-461.935336145819
"1509",1939,881,5,253,892,928.29325803009,-36.2932580300904
"1510",633,654,2,149,1410,930.697429132276,479.302570867724
"1511",488,1090,3,37,833,948.675176711696,-115.675176711696
"1512",442,1090,3,100,955,951.682166491749,3.31783350825143
"1513",824,654,2,130,1148,929.79055919861,218.20944080139
"1514",1028,1150,4,223,1320,953.976076362275,366.023923637725
"1515",443,1090,3,214,961,957.123386093748,3.87661390625218
"1516",471,1090,3,139,812,953.54363635559,-141.54363635559
"1517",2329,881,5,66,986,919.367748682951,66.6322513170487
"1518",1911,881,5,66,882,919.367748682951,-37.3677486829513
"1519",1346,1150,4,307,541,957.985396069012,-416.985396069012
"1520",2194,881,5,250,713,928.150068040564,-215.150068040564
"1521",804,654,2,130,1122,929.79055919861,192.20944080139
"1522",434,1138,3,211,773,960.414288047428,-187.414288047428
"1523",578,654,2,230,967,934.563558849486,32.4364411505138
"1524",1578,1131,3,211,1220,959.913482972377,260.086517027623
"1525",183,1090,3,63,306,949.916156620924,-643.916156620924
"1526",1963,881,5,227,906,927.052278120863,-21.0522781208625
"1527",1285,1150,4,76,887,946.959766875487,-59.9597668754869
"1528",1317,1150,4,76,799,946.959766875487,-147.959766875487
"1529",454,1090,3,139,1131,953.54363635559,177.45636364441
"1530",1275,1150,4,236,672,954.596566316889,-282.596566316889
"1531",1726,1131,3,149,759,956.954223188834,-197.954223188834
"1532",1553,1131,3,157,1199,957.336063160904,241.663936839096
"1533",840,961,5,266,551,934.637234556716,-383.637234556716
"1534",907,1150,4,238,1154,954.692026309907,199.307973690093
"1535",611,654,2,149,1080,930.697429132276,149.302570867724
"1536",245,1090,3,202,812,956.550626135643,-144.550626135643
"1537",1192,1150,4,69,928,946.625656899926,-18.6256568999255
"1538",1541,1131,3,2,1197,949.937913702045,247.062086297955
"1539",842,654,2,149,596,930.697429132276,-334.697429132276
"1540",2079,881,5,385,1064,934.593617569247,129.406382430753
"1541",18,696,3,102,763,923.58945511761,-160.58945511761
"1542",1884,1131,3,2,63,949.937913702045,-886.937913702045
"1543",1617,1131,3,333,1278,965.736542546447,312.263457453553
"1544",158,1138,3,85,1288,954.400308487324,333.599691512676
"1545",1894,1131,3,2,945,949.937913702045,-4.93791370204537
"1546",1854,1131,3,2,1423,949.937913702045,473.062086297955
"1547",84,1090,3,104,1159,951.873086477784,207.126913522216
"1548",353,1090,3,139,665,953.54363635559,-288.54363635559
"1549",1118,1150,4,76,657,946.959766875487,-289.959766875487
"1550",695,654,2,130,1147,929.79055919861,217.20944080139
"1551",460,1090,3,139,770,953.54363635559,-183.54363635559
"1552",817,654,2,130,1127,929.79055919861,197.20944080139
"1553",2136,881,5,285,620,929.820617918371,-309.820617918371
"1554",2083,881,5,75,1087,919.79731865153,167.20268134847
"1555",704,654,2,130,1148,929.79055919861,218.20944080139
"1556",464,1090,3,139,771,953.54363635559,-182.54363635559
"1557",1570,1131,3,326,1209,965.402432570885,243.597567429115
"1558",1753,1131,3,149,785,956.954223188834,-171.954223188834
"1559",1556,1131,3,210,1200,959.865752975869,240.134247024131
"1560",1280,1150,4,76,779,946.959766875487,-167.959766875487
"1561",2313,881,5,75,685,919.79731865153,-234.79731865153
"1562",2290,881,5,66,759,919.367748682951,-160.367748682951
"1563",429,1090,3,139,666,953.54363635559,-287.54363635559
"1564",58,1090,3,143,1151,953.734556341625,197.265443658375
"1565",1582,1131,3,146,1227,956.811033199308,270.188966800692
"1566",2212,881,5,423,1109,936.40735743658,172.592642563419
"1567",588,654,2,149,1052,930.697429132276,121.302570867724
"1568",1026,1150,4,11,1309,943.857317102417,365.142682897583
"1569",646,654,2,149,651,930.697429132276,-279.697429132276
"1570",369,1138,3,211,777,960.414288047428,-183.414288047428
"1571",899,1150,4,116,1152,948.868966735837,203.131033264163
"1572",2292,881,5,66,859,919.367748682951,-60.3677486829513
"1573",124,1090,3,202,1190,956.550626135643,233.449373864357
"1574",1321,1150,4,76,812,946.959766875487,-134.959766875487
"1575",2233,881,5,11,744,916.742598874969,-172.742598874969
"1576",54,1086,3,102,1148,951.491452156166,196.508547843834
"1577",1833,1131,3,219,1393,960.295322944447,432.704677055553
"1578",236,1090,3,194,770,956.168786163572,-186.168786163572
"1579",778,654,2,130,1106,929.79055919861,176.20944080139
"1580",2258,881,5,72,616,919.654128662004,-303.654128662004
"1581",2184,881,5,405,1238,935.548217499423,302.451782500577
"1582",2235,881,5,230,752,927.195468110389,-175.195468110389
"1583",1150,1150,4,285,734,956.935336145819,-222.935336145819
"1584",2325,881,5,298,1206,930.441107872985,275.558892127015
"1585",630,654,2,149,1281,930.697429132276,350.302570867724
"1586",2262,881,5,72,616,919.654128662004,-303.654128662004
"1587",1640,1131,3,149,1332,956.954223188834,375.045776811166
"1588",1062,1150,4,211,1422,953.40331640417,468.59668359583
"1589",1569,1131,3,104,1209,954.80637334594,254.193626654061
"1590",1288,1150,4,307,1129,957.985396069012,171.014603930988
"1591",365,1090,3,60,716,949.772966631398,-233.772966631398
"1592",1967,881,5,306,909,930.822947845055,-21.822947845055
"1593",44,1068,3,102,1129,950.203667677463,178.796332322537
"1594",1943,881,5,68,893,919.463208675969,-26.4632086759688
"1595",2208,881,5,286,867,929.86834791488,-62.8683479148797
"1596",1272,1150,4,327,625,958.939995999187,-333.939995999187
"1597",1564,1131,3,47,1205,952.08576354494,252.91423645506
"1598",1329,1150,4,232,1193,954.405646330854,238.594353669146
"1599",694,654,2,130,1147,929.79055919861,217.20944080139
"1600",2037,881,5,37,974,917.983578784197,56.0164212158029
"1601",722,654,2,257,1249,935.852268755223,313.147731244777
"1602",509,1138,3,87,588,954.495768480341,-366.495768480341
"1603",668,654,2,130,1145,929.79055919861,215.20944080139
"1604",614,654,2,149,1126,930.697429132276,195.302570867724
"1605",918,1150,4,233,1159,954.453376327363,204.546623672637
"1606",736,654,2,130,1409,929.79055919861,479.20944080139
"1607",1672,1131,3,321,3,965.163782588342,-962.163782588342
"1608",1533,1131,3,116,1195,955.379133304045,239.620866695955
"1609",998,1150,4,290,1234,957.173986128363,276.826013871637
"1610",428,1090,3,199,644,956.407436146116,-312.407436146116
"1611",1532,1131,3,116,1194,955.379133304045,238.620866695955
"1612",422,1090,3,139,375,953.54363635559,-578.54363635559
"1613",361,1090,3,139,695,953.54363635559,-258.54363635559
"1614",875,961,5,269,899,934.780424546242,-35.780424546242
"1615",2289,881,5,66,757,919.367748682951,-162.367748682951
"1616",1019,1150,4,76,1301,946.959766875487,354.040233124513
"1617",6,692,3,102,752,923.30328078901,-171.30328078901
"1618",170,1138,3,47,1347,952.586568619991,394.413431380009
"1619",1784,1131,3,320,907,965.116052591833,-58.1160525918328
"1620",1511,1131,3,100,1191,954.615453359904,236.384546640096
"1621",2272,881,5,66,654,919.367748682951,-265.367748682951
"1622",1010,1150,4,116,1272,948.868966735837,323.131033264163
"1623",1876,1131,3,294,1101,963.875072682605,137.124927317395
"1624",1530,1131,3,84,1194,953.851773415764,240.148226584236
"1625",1354,1150,4,307,711,957.985396069012,-246.985396069012
"1626",649,654,2,149,681,930.697429132276,-249.697429132276
"1627",1632,1131,3,338,1316,965.97519252899,350.02480747101
"1628",1798,1131,3,37,1178,951.608463579852,226.391536420148
"1629",1874,1131,3,338,816,965.975192528991,-149.975192528991
"1630",1152,1150,4,76,743,946.959766875487,-203.959766875487
"1631",752,654,2,130,9,929.79055919861,-920.79055919861
"1632",302,1090,3,219,1235,957.362036076292,277.637963923708
"1633",1361,1150,4,229,1120,954.262456341328,165.737543658672
"1634",1910,881,5,66,882,919.367748682951,-37.3677486829513
"1635",679,654,2,130,1146,929.79055919861,216.20944080139
"1636",1270,1150,4,327,556,958.939995999187,-402.939995999187
"1637",2232,881,5,326,714,931.77754777523,-217.77754777523
"1638",1702,1131,3,135,604,956.286003237711,-352.286003237711
"1639",1904,881,5,66,881,919.367748682951,-38.3677486829513
"1640",2121,881,5,51,95,918.65179873532,-823.65179873532
"1641",1170,1150,4,224,790,954.023806358784,-164.023806358784
"1642",2087,881,5,75,1088,919.79731865153,168.20268134847
"1643",48,1068,3,102,1129,950.203667677463,178.796332322537
"1644",780,654,2,130,1106,929.79055919861,176.20944080139
"1645",555,654,2,245,790,935.279508797118,-145.279508797118
"1646",504,1090,3,139,117,953.54363635559,-836.54363635559
"1647",890,1058,4,328,1147,952.405716437883,194.594283562117
"1648",2020,881,5,428,958,936.646007419124,21.3539925808757
"1649",869,961,5,269,820,934.780424546242,-114.780424546242
"1650",1087,1150,4,304,522,957.842206079485,-435.842206079485
"1651",1250,1150,4,251,1200,955.312516264521,244.687483735479
"1652",994,1150,4,116,1226,948.868966735837,277.131033264163
"1653",1277,1150,4,236,715,954.596566316889,-239.596566316889
"1654",1362,1150,4,229,1121,954.262456341328,166.737543658672
"1655",1263,1150,4,236,1384,954.596566316889,429.403433683111
"1656",2200,881,5,86,1169,920.322348613127,248.677651386873
"1657",2188,881,5,409,578,935.739137485458,-357.739137485458
"1658",196,1090,3,61,657,949.820696627907,-292.820696627907
"1659",896,1150,4,116,1151,948.868966735837,202.131033264163
"1660",1257,1150,4,237,1376,954.644296313398,421.355703686602
"1661",1968,881,5,10,909,916.69486887846,-7.69486887846045
"1662",1575,1131,3,289,1216,963.636422700061,252.363577299939
"1663",1136,1150,4,232,692,954.405646330854,-262.405646330854
"1664",2269,881,5,72,642,919.654128662004,-277.654128662004
"1665",510,1138,3,88,609,954.54349847685,-345.54349847685
"1666",1474,989,3,3,1050,939.826455033234,110.173544966766
"1667",431,1090,3,214,769,957.123386093748,-188.123386093748
"1668",1903,868,5,460,881,937.243300739453,-56.243300739453
"1669",520,654,2,251,723,935.56588877617,-212.56588877617
"1670",1044,1150,4,60,1356,946.196086931347,409.803913068653
"1671",1264,1150,4,237,1385,954.644296313398,430.355703686602
"1672",2110,881,5,409,1349,935.739137485458,413.260862514542
"1673",1552,1131,3,236,1198,961.106732885096,236.893267114904
"1674",2054,881,5,306,1007,930.822947845055,76.177052154945
"1675",204,1090,3,100,685,951.682166491749,-266.682166491749
"1676",548,654,2,257,779,935.852268755223,-156.852268755223
"1677",297,1090,3,129,1136,953.066336390503,182.933663609497
"1678",1180,1150,4,69,855,946.625656899926,-91.6256568999255
"1679",1720,1131,3,86,715,953.947233408782,-238.947233408782
"1680",632,654,2,252,1320,935.613618772679,384.386381227321
"1681",1677,1131,3,306,35,964.44783264071,-929.44783264071
"1682",1536,1131,3,294,1195,963.875072682605,231.124927317395
"1683",1368,1150,4,232,550,954.405646330854,-404.405646330854
"1684",966,1150,4,87,1187,947.484796837083,239.515203162917
"1685",2338,881,5,66,783,919.367748682951,-136.367748682951
"1686",2005,881,5,86,949,920.322348613127,28.6776513868734
"1687",121,1090,3,158,1182,954.450506289257,227.549493710743
"1688",407,1138,3,51,1394,952.777488606026,441.222511393974
"1689",784,654,2,130,1107,929.79055919861,177.20944080139
"1690",1749,1131,3,149,785,956.954223188834,-171.954223188834
"1691",2326,881,5,428,1218,936.646007419124,281.353992580876
"1692",1945,881,5,68,893,919.463208675969,-26.4632086759688
"1693",1705,1131,3,266,629,962.538632780359,-333.538632780359
"1694",996,1150,4,116,1228,948.868966735837,279.131033264163
"1695",837,654,2,130,1335,929.79055919861,405.20944080139
"1696",1799,1131,3,149,1198,956.954223188834,241.045776811166
"1697",160,1090,3,25,1303,948.102416753591,354.897583246409
"1698",1211,1150,4,194,1116,952.591906463521,163.408093536479
"1699",306,1090,3,37,1275,948.675176711696,326.324823288304
"1700",2298,881,5,155,7,923.615718372231,-916.615718372231
"1701",250,1138,3,211,830,960.414288047428,-130.414288047428
"1702",989,1150,4,261,1212,955.789816229609,256.210183770392
"1703",884,961,5,282,893,935.400914500856,-42.4009145008559
"1704",1015,1150,4,47,1278,945.575596976733,332.424403023267
"1705",1198,1150,4,37,1004,945.098297011645,58.901702988355
"1706",2222,881,5,2,1331,916.31302890639,414.68697109361
"1707",40,1014,3,102,1077,946.340314241355,130.659685758645
"1708",2310,881,5,218,1349,926.622708152284,422.377291847716
"1709",961,1150,4,290,1183,957.173986128363,225.826013871637
"1710",1699,1131,3,321,587,965.163782588342,-378.163782588341
"1711",119,1090,3,28,1182,948.245606743117,233.754393256883
"1712",512,654,2,149,715,930.697429132276,-215.697429132276
"1713",267,1090,3,202,951,956.550626135643,-5.55062613564264
"1714",329,1090,3,139,605,953.54363635559,-348.54363635559
"1715",968,1150,4,52,1188,945.814246959276,242.185753040724
"1716",1040,1150,4,317,1349,958.462696034099,390.537303965901
"1717",2074,881,5,66,1040,919.367748682951,120.632251317049
"1718",1234,1150,4,60,609,946.196086931347,-337.196086931347
"1719",1604,1131,3,239,1258,961.249922874623,296.750077125377
"1720",770,654,2,232,549,934.659018842504,-385.659018842504
"1721",2309,881,5,66,1311,919.367748682951,391.632251317049
"1722",1687,1131,3,332,482,965.688812549938,-483.688812549938
"1723",576,1090,3,139,903,953.54363635559,-50.5436363555904
"1724",1574,1131,3,66,1216,952.992633478606,263.007366521394
"1725",1178,1150,4,69,850,946.625656899926,-96.6256568999255
"1726",1189,1150,4,69,870,946.625656899926,-76.6256568999255
"1727",425,1090,3,139,519,953.54363635559,-434.54363635559
"1728",1803,1131,3,211,1230,959.913482972377,270.086517027623
"1729",624,654,2,231,1194,934.611288845995,259.388711154005
"1730",839,1090,3,2,542,947.00462683389,-405.00462683389
"1731",1888,1131,3,2,129,949.937913702045,-820.937913702045
"1732",2082,881,5,75,1087,919.79731865153,167.20268134847
"1733",1497,999,3,328,1188,956.054139720084,231.945860279916
"1734",1054,1150,4,158,1388,950.873626589206,437.126373410794
"1735",403,1090,3,214,1148,957.123386093748,190.876613906252
"1736",594,654,2,149,1054,930.697429132276,123.302570867724
"1737",1662,1131,3,333,1391,965.736542546447,425.263457453553
"1738",186,1090,3,69,524,950.202536599977,-426.202536599977
"1739",1792,1131,3,149,990,956.954223188834,33.0457768111661
"1740",1101,1150,4,304,605,957.842206079485,-352.842206079485
"1741",1271,1150,4,285,604,956.935336145819,-352.935336145819
"1742",750,654,2,130,8,929.79055919861,-921.79055919861
"1743",23,784,3,102,846,929.885290346823,-83.8852903468228
"1744",1053,1150,4,190,1386,952.400986477486,433.599013522514
"1745",480,1090,3,139,920,953.54363635559,-33.5436363555904
"1746",1949,881,5,66,896,919.367748682951,-23.3677486829513
"1747",222,1138,3,211,724,960.414288047428,-236.414288047428
"1748",487,1090,3,37,833,948.675176711696,-115.675176711696
"1749",628,654,2,149,1210,930.697429132276,279.302570867724
"1750",1048,1150,4,207,1377,953.212396418135,423.787603581865
"1751",2214,881,5,250,1146,928.150068040564,217.849931959436
"1752",2070,881,5,66,1037,919.367748682951,117.632251317049
"1753",1681,1131,3,37,241,951.608463579852,-710.608463579852
"1754",1898,1131,3,2,1162,949.937913702045,212.062086297955
"1755",1668,1131,3,286,1426,963.493232710535,462.506767289465
"1756",34,1014,3,102,1076,946.340314241355,129.659685758645
"1757",1221,1150,4,230,1199,954.310186337837,244.689813662163
"1758",108,1090,3,199,1173,956.407436146116,216.592563853884
"1759",498,1090,3,37,851,948.675176711696,-97.6751767116964
"1760",2149,881,5,394,704,935.023187537826,-231.023187537826
"1761",2317,881,5,66,1109,919.367748682951,189.632251317049
"1762",122,1090,3,110,1186,952.159466456836,233.840533543164
"1763",154,1090,3,190,1269,955.977866177538,313.022133822462
"1764",800,961,5,266,1059,934.637234556716,124.362765443284
"1765",1233,1150,4,60,609,946.196086931347,-337.196086931347
"1766",1970,881,5,194,910,925.477188236073,-15.4771882360733
"1767",893,1150,4,251,1151,955.312516264521,195.687483735479
"1768",1546,1131,3,26,1198,951.083433618256,246.916566381744
"1769",1852,1131,3,26,1066,951.083433618256,114.916566381744
"1770",635,654,2,149,1415,930.697429132276,484.302570867724
"1771",230,1138,3,211,750,960.414288047428,-210.414288047428
"1772",253,1138,3,211,833,960.414288047428,-127.414288047428
"1773",176,1090,3,60,1435,949.772966631398,485.227033368602
"1774",978,1150,4,105,1199,948.343936774241,250.656063225759
"1775",1477,989,3,3,1050,939.826455033234,110.173544966766
"1776",2129,881,5,317,583,931.347977806651,-348.347977806651
"1777",1153,1150,4,76,745,946.959766875487,-201.959766875487
"1778",1315,1150,4,232,430,954.405646330854,-524.405646330854
"1779",1076,1150,4,189,140,952.353256480977,-812.353256480977
"1780",19,696,3,102,763,923.58945511761,-160.58945511761
"1781",895,1150,4,251,1151,955.312516264521,195.687483735479
"1782",364,1090,3,139,712,953.54363635559,-241.54363635559
"1783",1309,1150,4,243,1019,954.930676292451,64.0693237075493
"1784",1119,1150,4,245,657,955.026136285468,-298.026136285468
"1785",1523,1131,3,45,1192,951.990303551922,240.009696448078
"1786",349,1090,3,139,660,953.54363635559,-293.54363635559
"1787",1794,1131,3,149,1032,956.954223188834,75.0457768111661
"1788",2265,881,5,72,641,919.654128662004,-278.654128662004
"1789",793,961,5,272,1027,934.923614535768,92.0763854642317
"1790",543,654,2,231,775,934.611288845995,-159.611288845995
"1791",1790,1131,3,149,918,956.954223188834,-38.9542231888339
"1792",1956,881,5,289,901,930.011537904406,-29.011537904406
"1793",1154,1150,4,60,745,946.196086931347,-201.196086931347
"1794",642,654,2,149,609,930.697429132276,-321.697429132276
"1795",1789,963,3,102,913,942.691591551698,-29.6915915516981
"1796",2256,881,5,66,600,919.367748682951,-319.367748682951
"1797",1204,1150,4,232,1094,954.405646330854,139.594353669146
"1798",1179,1150,4,307,851,957.985396069012,-106.985396069012
"1799",1020,1150,4,76,1301,946.959766875487,354.040233124513
"1800",738,654,2,130,1421,929.79055919861,491.20944080139
"1801",674,654,2,130,1146,929.79055919861,216.20944080139
"1802",887,961,5,268,1019,934.732694549733,84.2673054502668
"1803",2122,881,5,348,98,932.827607698423,-834.827607698423
"1804",662,654,2,257,1125,935.852268755223,189.147731244777
"1805",1175,1150,4,224,791,954.023806358784,-163.023806358784
"1806",826,961,5,290,1151,935.782754472926,215.217245527074
"1807",2301,881,5,325,16,931.729817778721,-915.729817778721
"1808",1770,1131,3,149,823,956.954223188834,-133.954223188834
"1809",458,1090,3,139,674,953.54363635559,-279.54363635559
"1810",1958,881,5,244,901,927.863688061512,-26.8636880615115
"1811",415,1090,3,139,15,953.54363635559,-938.54363635559
"1812",1778,1131,3,102,870,954.710913352922,-84.7109133529219
"1813",566,654,2,231,818,934.611288845995,-116.611288845995
"1814",389,1090,3,139,980,953.54363635559,26.4563636444096
"1815",1731,1131,3,149,780,956.954223188834,-176.954223188834
"1816",1827,1131,3,219,1389,960.295322944447,428.704677055553
"1817",2305,881,5,286,959,929.86834791488,29.1316520851203
"1818",1765,1131,3,149,819,956.954223188834,-137.954223188834
"1819",922,1150,4,286,1161,956.983066142328,204.016933857672
"1820",1253,1150,4,237,1251,954.644296313398,296.355703686602
"1821",241,1090,3,69,789,950.202536599977,-161.202536599977
"1822",991,1150,4,288,1219,957.078526135345,261.921473864655
"1823",885,961,5,268,934,934.732694549733,-0.732694549733227
"1824",1296,1150,4,76,739,946.959766875487,-207.959766875487
"1825",1190,1150,4,11,900,943.857317102417,-43.8573171024171
"1826",2202,881,5,250,1170,928.150068040564,241.849931959436
"1827",1857,1131,3,146,709,956.811033199308,-247.811033199308
"1828",208,1090,3,48,697,949.200206673293,-252.200206673293
"1829",517,654,2,234,718,934.754478835521,-216.754478835521
"1830",2044,881,5,168,980,924.236208326845,55.7637916731546
"1831",142,1090,3,214,1220,957.123386093748,262.876613906252
"1832",755,654,2,130,19,929.79055919861,-910.79055919861
"1833",854,961,5,269,1230,934.780424546242,295.219575453758
"1834",248,1138,3,211,829,960.414288047428,-131.414288047428
"1835",1816,1131,3,2,873,949.937913702045,-76.9379137020454
"1836",1837,1131,3,352,589,966.643412480113,-377.643412480113
"1837",568,654,2,227,825,934.42036885996,-109.42036885996
"1838",1191,1150,4,307,905,957.985396069012,-52.9853960690117
"1839",1729,1131,3,149,779,956.954223188834,-177.954223188834
"1840",1743,1131,3,149,783,956.954223188834,-173.954223188834
"1841",799,961,5,267,1057,934.684964553225,122.315035446776
"1842",1039,1150,4,146,1348,950.3008666311,397.6991333689
"1843",1100,1150,4,285,601,956.935336145819,-355.935336145819
"1844",1572,1131,3,202,1211,959.483913003799,251.516086996201
"1845",1768,1131,3,306,821,964.44783264071,-143.44783264071
"1846",1928,881,5,230,889,927.195468110389,-38.1954681103888
"1847",834,961,5,290,1267,935.782754472926,331.217245527074
"1848",450,1090,3,139,1080,953.54363635559,126.45636364441
"1849",1142,1150,4,60,698,946.196086931347,-248.196086931347
"1850",2251,881,5,155,1204,923.615718372231,280.384281627769
"1851",2023,881,5,66,960,919.367748682951,40.6322513170487
"1852",1050,1150,4,60,1383,946.196086931347,436.803913068653
"1853",2239,881,5,155,785,923.615718372231,-138.615718372231
"1854",1674,1131,3,211,11,959.913482972377,-948.913482972377
"1855",764,654,2,130,57,929.79055919861,-872.79055919861
"1856",1268,1150,4,327,555,958.939995999187,-403.939995999187
"1857",1213,1150,4,106,1133,948.39166677075,184.60833322925
"1858",2226,881,5,230,1402,927.195468110389,474.804531889611
"1859",2105,881,5,250,1247,928.150068040564,318.849931959436
"1860",617,654,2,149,1190,930.697429132276,259.302570867724
"1861",396,1090,3,139,981,953.54363635559,27.4563636444096
"1862",908,1150,4,215,1155,953.594236390205,201.405763609795
"1863",1103,1150,4,84,622,947.341606847557,-325.341606847557
"1864",1030,1150,4,211,1321,953.40331640417,367.59668359583
"1865",518,654,2,228,719,934.468098856469,-215.468098856469
"1866",860,961,5,269,1248,934.780424546242,313.219575453758
"1867",797,961,5,268,1031,934.732694549733,96.2673054502668
